LEName,WellName,CorpID,ForecastGeneratedFrom,Wedge,LE_Date,Update_Date,Update_User
SoHaLENet,Trex 2 H B,14365685-000,,Base,2020-01-01 00:00:00.000,2020-01-13 16:04:07.000,Travis Comer
SoHaLENet,Koala 6 H B,14367479-000,,Base,2020-01-01 00:00:00.000,2020-01-13 16:03:42.000,Travis Comer
SoHaLENet,Wallaby 3 H,14367849-000,,Base,2020-01-01 00:00:00.000,2020-01-13 16:04:19.000,Travis Comer
SoHaLENet,Wallaby 3 H B,14368525-000,,Base,2020-01-01 00:00:00.000,2020-01-13 16:04:22.000,Travis Comer
SoHaLENet,Velo 1 H,14374279-001,,Base,2020-01-01 00:00:00.000,2020-01-13 16:04:13.000,Travis Comer
SoHaLENet,Titan 2 H R,14374999-000,,Base,2020-01-01 00:00:00.000,2020-01-13 16:04:01.000,Travis Comer
SoHaLENet,Velo 1 H B,14376193-000,,Base,2020-01-01 00:00:00.000,2020-01-13 16:04:16.000,Travis Comer
SoHaLENet,Stego 1 H,14376194-000,,Base,2020-01-01 00:00:00.000,2020-01-13 16:03:50.000,Travis Comer
SoHaLENet,Kanga 2 H,14376244-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:04:27.000,Travis Comer
SoHaLENet,Kanga 2 H B,14376245-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:04:30.000,Travis Comer
SoHaLENet,Mississippi 1 H,14376246-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:05:03.000,Travis Comer
SoHaLENet,Proteus 1 H,14379956-000,,Base,2020-01-01 00:00:00.000,2020-01-13 16:03:45.000,Travis Comer
SoHaLENet,Koala 2 H,14379960-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:05:06.000,Travis Comer
SoHaLENet,Wombat 3 H B,14381121-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:04:47.000,Travis Comer
SoHaLENet,Trex 3 H B,14381815-000,,Base,2020-01-01 00:00:00.000,2020-01-13 16:04:11.000,Travis Comer
SoHaLENet,Dracorex 2 H,14384752-000,,Base,2020-01-01 00:00:00.000,2020-01-13 16:03:31.000,Travis Comer
SoHaLENet,Dracorex 2 H B,14384753-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:04:24.000,Travis Comer
SoHaLENet,Sugar Glider 2 H,14385259-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:04:41.000,Travis Comer
SoHaLENet,Sugar Glider 2 H B,14385419-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:04:44.000,Travis Comer
SoHaLENet,Titan 2 H B,14396384-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:04:36.000,Travis Comer
SoHaLENet,Allosaurus 3 H,14402359-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:04:50.000,Travis Comer
SoHaLENet,Allosaurus 3 H B,14402559-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:04:52.000,Travis Comer
SoHaLENet,Denali 3 H B,14404208-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:04:55.000,Travis Comer
SoHaLENet,Ttops 2 H,14404359-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:04:58.000,Travis Comer
SoHaLENet,Rockies 4 H B,14406376-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:04:38.000,Travis Comer
SoHaLENet,Bronto 3 H,14412265-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:05:18.000,Travis Comer
SoHaLENet,Bronto 3 H B,14412447-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:05:21.000,Travis Comer
SoHaLENet,Pluto 2 H B,14429980-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:05:01.000,Travis Comer
SoHaLENet,Callisto 2 H B,14443485-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:05:12.000,Travis Comer
SoHaLENet,Europa 1 H,14452960-000,,2019 NWD,2020-01-01 00:00:00.000,2020-01-13 16:05:15.000,Travis Comer
SoHaLENet,Angie,Angie,,Base,2020-01-01 00:00:00.000,2020-01-13 16:01:30.000,Travis Comer
SoHaLENet,Blocker,Blocker,,Base,2020-01-01 00:00:00.000,2020-01-13 16:01:34.000,Travis Comer
SoHaLENet,Brookeland,Brookeland,,,2020-01-01 00:00:00.000,2020-01-13 16:01:39.000,Travis Comer
SoHaLENet,CW 2015 NWD,CW 2015 NWD,,,2020-01-01 00:00:00.000,2020-01-13 16:01:42.000,Travis Comer
SoHaLENet,CW 2016 NWD,CW 2016 NWD,,,2020-01-01 00:00:00.000,2020-01-13 16:01:46.000,Travis Comer
SoHaLENet,East Carthage,East Carthage,,Base,2020-01-01 00:00:00.000,2020-01-13 16:01:49.000,Travis Comer
SoHaLENet,Fox,Fox,,,2020-01-01 00:00:00.000,2020-01-13 16:01:55.000,Travis Comer
SoHaLENet,Glenwood,Glenwood,,Base,2020-01-01 00:00:00.000,2020-01-13 16:01:58.000,Travis Comer
SoHaLENet,Nash,Nash,,,2020-01-01 00:00:00.000,2020-01-13 16:02:02.000,Travis Comer
SoHaLENet,Oak Hill,Oak Hill,,Base,2020-01-01 00:00:00.000,2020-01-13 16:02:08.000,Travis Comer
SoHaLENet,Stockman,Stockman,,Base,2020-01-01 00:00:00.000,2020-01-13 16:02:15.000,Travis Comer
SoHaLENet,Ttops 2 H B,Ttops 2 H B,,,2020-01-01 00:00:00.000,2020-01-13 16:05:09.000,Travis Comer
SoHaLENet,West Carthage,West Carthage,,Base,2020-01-01 00:00:00.000,2020-01-13 16:02:21.000,Travis Comer
SoHaLENet,Woodlawn,Woodlawn,,Base,2020-01-01 00:00:00.000,2020-01-13 16:02:33.000,Travis Comer
Test Upload From Template,Kanga 2 H B,14376245-000,,2019 NWD,2020-08-01 00:00:00.000,2020-01-23 08:10:32.000,Travis Comer
Test Upload From Template _NEWell,FakeWell,FakeWell,,,2020-08-01 00:00:00.000,2020-01-23 12:22:45.000,Travis Comer
Test_Create_From_Forecast_2,Wallaby 4 H B,14364160-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2020-01-10 15:02:53.000,Travis Comer
Test_Create_From_Forecast_2,Kanga 2 H,14376244-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2020-01-10 15:02:57.000,Travis Comer
Test_Create_From_Forecast_2,Kanga 2 H B,14376245-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2020-01-10 15:02:58.000,Travis Comer
Test_Create_From_Forecast_2,Dracorex 2 H B,14384753-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2020-01-10 15:02:58.000,Travis Comer
Test_Create_From_Forecast_2,Sugar Glider 2 H,14385259-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2020-01-10 15:02:59.000,Travis Comer
Test_Create_From_Forecast_2,Sugar Glider 2 H B,14385419-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2020-01-10 15:03:00.000,Travis Comer
Test_Create_From_Forecast_2,Titan 2 H B,14396384-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2020-01-10 15:03:00.000,Travis Comer
Test_Create_From_Forecast_2,Allosaurus 3 H,14402359-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2020-01-10 15:03:01.000,Travis Comer
Test_Create_From_Forecast_2,Angie,Angie,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-10 15:03:02.000,Travis Comer
Test_Create_From_Forecast_2,Woodlawn,Woodlawn,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-10 15:03:03.000,Travis Comer
Test_Create_From_LE,Nelson Hay 1 H,13071342-000,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:20.000,Travis Comer
Test_Create_From_LE,Aclco Hay 1 H,13387002-000,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:21.000,Travis Comer
Test_Create_From_LE,Aclco Hay 2 1 H,13763119-000,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:21.000,Travis Comer
Test_Create_From_LE,Sarge 1 H R,13860389-001,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:22.000,Travis Comer
Test_Create_From_LE,Wombat 1 H,14248578-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:23.000,Travis Comer
Test_Create_From_LE,Wombat 2 H,14248579-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:23.000,Travis Comer
Test_Create_From_LE,Bandicoot 2 H,14258600-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:24.000,Travis Comer
Test_Create_From_LE,Bandicoot 1 H B,14269983-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:25.000,Travis Comer
Test_Create_From_LE,Trex 1 H,14295238-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:26.000,Travis Comer
Test_Create_From_LE,Walker 1 H,14295819-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:26.000,Travis Comer
Test_Create_From_LE,Dino 1 H,14303813-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:27.000,Travis Comer
Test_Create_From_LE,Wallaby 2 H,14309276-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:28.000,Travis Comer
Test_Create_From_LE,Wallaby 1 H,14309562-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:29.000,Travis Comer
Test_Create_From_LE,Taz 2 H,14312669-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:30.000,Travis Comer
Test_Create_From_LE,Taz 5 H B,14313648-000,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:31.000,Travis Comer
Test_Create_From_LE,Taz 4 H B,14313869-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:32.000,Travis Comer
Test_Create_From_LE,Koala 3 H,14313988-000,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:32.000,Travis Comer
Test_Create_From_LE,Taz 1 H,14316545-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:33.000,Travis Comer
Test_Create_From_LE,Taz 3 H,14319343-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:34.000,Travis Comer
Test_Create_From_LE,Saber 1 H,14319899-001,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:35.000,Travis Comer
Test_Create_From_LE,Saber 1 H B,14319900-001,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:36.000,Travis Comer
Test_Create_From_LE,Utahraptor 1 H,14322612-001,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:38.000,Travis Comer
Test_Create_From_LE,Utahraptor 1 H B,14322613-001,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:39.000,Travis Comer
Test_Create_From_LE,Koala 5 H,14322672-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:40.000,Travis Comer
Test_Create_From_LE,Callisto 1 H,14325314-000,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:41.000,Travis Comer
Test_Create_From_LE,Pluto 1 H,14326646-001,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:42.000,Travis Comer
Test_Create_From_LE,Pluto 1 H B,14326647-001,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:40:43.000,Travis Comer
Test_Create_From_LE,Gasosaurus 1 H,14340136-001,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:44.000,Travis Comer
Test_Create_From_LE,Sugar Glider 1 H B,14340216-001,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:46.000,Travis Comer
Test_Create_From_LE,Sugar Glider 1 H,14340217-001,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:47.000,Travis Comer
Test_Create_From_LE,Rockies 1 H,14354532-002,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:48.000,Travis Comer
Test_Create_From_LE,Wallaby 4 H B,14364160-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:49.000,Travis Comer
Test_Create_From_LE,Koala 3 H B,14365559-000,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:50.000,Travis Comer
Test_Create_From_LE,Trex 2 H,14365684-000,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:52.000,Travis Comer
Test_Create_From_LE,Trex 2 H B,14365685-000,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:53.000,Travis Comer
Test_Create_From_LE,Koala 6 H B,14367479-000,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:54.000,Travis Comer
Test_Create_From_LE,Wallaby 3 H,14367849-000,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:56.000,Travis Comer
Test_Create_From_LE,Wallaby 3 H B,14368525-000,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:57.000,Travis Comer
Test_Create_From_LE,Velo 1 H,14374279-001,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:40:59.000,Travis Comer
Test_Create_From_LE,Titan 2 H R,14374999-000,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:00.000,Travis Comer
Test_Create_From_LE,Velo 1 H B,14376193-000,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:01.000,Travis Comer
Test_Create_From_LE,Stego 1 H,14376194-000,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:03.000,Travis Comer
Test_Create_From_LE,Kanga 2 H,14376244-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:04.000,Travis Comer
Test_Create_From_LE,Kanga 2 H B,14376245-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:06.000,Travis Comer
Test_Create_From_LE,Mississippi 1 H,14376246-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:07.000,Travis Comer
Test_Create_From_LE,Proteus 1 H,14379956-000,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:09.000,Travis Comer
Test_Create_From_LE,Wombat 3 H B,14381121-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:11.000,Travis Comer
Test_Create_From_LE,Trex 3 H B,14381815-000,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:12.000,Travis Comer
Test_Create_From_LE,Dracorex 2 H,14384752-000,Travis_Internal_GFOForecast,2018 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:14.000,Travis Comer
Test_Create_From_LE,Dracorex 2 H B,14384753-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:16.000,Travis Comer
Test_Create_From_LE,Sugar Glider 2 H,14385259-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:17.000,Travis Comer
Test_Create_From_LE,Sugar Glider 2 H B,14385419-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:19.000,Travis Comer
Test_Create_From_LE,Titan 2 H B,14396384-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:21.000,Travis Comer
Test_Create_From_LE,Allosaurus 3 H,14402359-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:23.000,Travis Comer
Test_Create_From_LE,Allosaurus 3 H B,14402559-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:24.000,Travis Comer
Test_Create_From_LE,Denali 3 H B,14404208-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:26.000,Travis Comer
Test_Create_From_LE,TTops 2 H,14404359-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:28.000,Travis Comer
Test_Create_From_LE,Rockies 4 H B,14406376-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2019-09-30 15:41:30.000,Travis Comer
Test_Create_From_LE,Angie,Angie,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:41:32.000,Travis Comer
Test_Create_From_LE,Blocker,Blocker,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:41:34.000,Travis Comer
Test_Create_From_LE,East Carthage,East Carthage,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:41:36.000,Travis Comer
Test_Create_From_LE,Glenwood,Glenwood,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:41:38.000,Travis Comer
Test_Create_From_LE,Oak Hill,Oak Hill,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:41:40.000,Travis Comer
Test_Create_From_LE,Stockman,Stockman,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:41:42.000,Travis Comer
Test_Create_From_LE,West Carthage,West Carthage,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:41:44.000,Travis Comer
Test_Create_From_LE,Woodlawn,Woodlawn,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2019-09-30 15:41:46.000,Travis Comer
Test_Create_From_LE_2,Nelson Hay 1 H,13071342-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:02.000,Travis Comer
Test_Create_From_LE_2,Aclco Hay 1 H,13387002-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:03.000,Travis Comer
Test_Create_From_LE_2,Aclco Hay 2 1 H,13763119-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:03.000,Travis Comer
Test_Create_From_LE_2,Sarge 1 H R,13860389-001,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:04.000,Travis Comer
Test_Create_From_LE_2,Wombat 1 H,14248578-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:05.000,Travis Comer
Test_Create_From_LE_2,Wombat 2 H,14248579-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:06.000,Travis Comer
Test_Create_From_LE_2,Bandicoot 2 H,14258600-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:06.000,Travis Comer
Test_Create_From_LE_2,Bandicoot 1 H B,14269983-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:07.000,Travis Comer
Test_Create_From_LE_2,Trex 1 H,14295238-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:08.000,Travis Comer
Test_Create_From_LE_2,Walker 1 H,14295819-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:09.000,Travis Comer
Test_Create_From_LE_2,Dino 1 H,14303813-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:10.000,Travis Comer
Test_Create_From_LE_2,Wallaby 2 H,14309276-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:11.000,Travis Comer
Test_Create_From_LE_2,Wallaby 1 H,14309562-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:11.000,Travis Comer
Test_Create_From_LE_2,Taz 2 H,14312669-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:12.000,Travis Comer
Test_Create_From_LE_2,Taz 5 H B,14313648-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:13.000,Travis Comer
Test_Create_From_LE_2,Taz 4 H B,14313869-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:14.000,Travis Comer
Test_Create_From_LE_2,Koala 3 H,14313988-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:15.000,Travis Comer
Test_Create_From_LE_2,Taz 1 H,14316545-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:16.000,Travis Comer
Test_Create_From_LE_2,Taz 3 H,14319343-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:17.000,Travis Comer
Test_Create_From_LE_2,Saber 1 H,14319899-001,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:18.000,Travis Comer
Test_Create_From_LE_2,Saber 1 H B,14319900-001,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:19.000,Travis Comer
Test_Create_From_LE_2,Utahraptor 1 H,14322612-001,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:20.000,Travis Comer
Test_Create_From_LE_2,Utahraptor 1 H B,14322613-001,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:22.000,Travis Comer
Test_Create_From_LE_2,Koala 5 H,14322672-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:23.000,Travis Comer
Test_Create_From_LE_2,Callisto 1 H,14325314-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:24.000,Travis Comer
Test_Create_From_LE_2,Pluto 1 H,14326646-001,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:25.000,Travis Comer
Test_Create_From_LE_2,Pluto 1 H B,14326647-001,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:26.000,Travis Comer
Test_Create_From_LE_2,Gasosaurus 1 H,14340136-001,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:27.000,Travis Comer
Test_Create_From_LE_2,Sugar Glider 1 H B,14340216-001,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:29.000,Travis Comer
Test_Create_From_LE_2,Sugar Glider 1 H,14340217-001,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:30.000,Travis Comer
Test_Create_From_LE_2,Rockies 1 H,14354532-002,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:31.000,Travis Comer
Test_Create_From_LE_2,Wallaby 4 H B,14364160-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2020-01-08 10:19:33.000,Travis Comer
Test_Create_From_LE_2,Koala 3 H B,14365559-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:34.000,Travis Comer
Test_Create_From_LE_2,Trex 2 H,14365684-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:35.000,Travis Comer
Test_Create_From_LE_2,Trex 2 H B,14365685-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:37.000,Travis Comer
Test_Create_From_LE_2,Koala 6 H B,14367479-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:38.000,Travis Comer
Test_Create_From_LE_2,Wallaby 3 H,14367849-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:39.000,Travis Comer
Test_Create_From_LE_2,Wallaby 3 H B,14368525-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:41.000,Travis Comer
Test_Create_From_LE_2,Velo 1 H,14374279-001,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:42.000,Travis Comer
Test_Create_From_LE_2,Titan 2 H R,14374999-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:44.000,Travis Comer
Test_Create_From_LE_2,Velo 1 H B,14376193-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:45.000,Travis Comer
Test_Create_From_LE_2,Stego 1 H,14376194-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:47.000,Travis Comer
Test_Create_From_LE_2,Kanga 2 H,14376244-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2020-01-08 10:19:48.000,Travis Comer
Test_Create_From_LE_2,Kanga 2 H B,14376245-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2020-01-08 10:19:50.000,Travis Comer
Test_Create_From_LE_2,Mississippi 1 H,14376246-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2020-01-08 10:19:52.000,Travis Comer
Test_Create_From_LE_2,Proteus 1 H,14379956-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:53.000,Travis Comer
Test_Create_From_LE_2,Wombat 3 H B,14381121-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2020-01-08 10:19:55.000,Travis Comer
Test_Create_From_LE_2,Trex 3 H B,14381815-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:57.000,Travis Comer
Test_Create_From_LE_2,Dracorex 2 H,14384752-000,Travis_Internal_GFOForecast,Base,2019-09-30 00:00:00.000,2020-01-08 10:19:58.000,Travis Comer
Test_Create_From_LE_2,Dracorex 2 H B,14384753-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2020-01-08 10:20:00.000,Travis Comer
Test_Create_From_LE_2,Sugar Glider 2 H,14385259-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2020-01-08 10:20:02.000,Travis Comer
Test_Create_From_LE_2,Sugar Glider 2 H B,14385419-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2020-01-08 10:20:03.000,Travis Comer
Test_Create_From_LE_2,Titan 2 H B,14396384-000,Travis_Internal_GFOForecast,2019 NWD,2019-09-30 00:00:00.000,2020-01-08 10:20:05.000,Travis Comer
